date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:07	2989/2989	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:59%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-3-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-3-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:11:10	80193/80193	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2000:33:38%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4035-640x360.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4035-640x360.jpg	(from https://canadaconstructionlimited.ca/projects/)
16:11:14	2179/2179	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2010:41:09%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fcareers%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed754e.json	(from https://canadaconstructionlimited.ca/careers/)
16:11:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2010:41:14%20GMT	https://canadaconstructionlimited.ca/?p=2103	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/indexa1f1.html	(from https://canadaconstructionlimited.ca/careers/)
16:11:17	24724/24724	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2010:41:14%20GMT	https://canadaconstructionlimited.ca/services/	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/services/index.html	(from https://canadaconstructionlimited.ca/)
16:11:20	2262/2262	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2010:41:18%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fcareers%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed2483	(from https://canadaconstructionlimited.ca/careers/)
16:11:24	142373/142373	---M--	200	added ('OK')	image/png	date:Sat,%2027%20May%202017%2022:01:13%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2016/05/careers-title-bg.png	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2016/05/careers-title-bg.png	(from https://canadaconstructionlimited.ca/careers/)
16:11:34	2169/2169	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2010:41:31%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fabout%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embedb4b3.json	(from https://canadaconstructionlimited.ca/about/)
16:11:37	2252/2252	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2010:41:36%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fabout%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embeda4d6	(from https://canadaconstructionlimited.ca/about/)
16:11:42	76498/76498	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Apr%202017%2019:22:51%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2015/04/about-ladder-1024x565.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2015/04/about-ladder-1024x565.jpg	(from https://canadaconstructionlimited.ca/about/)
16:11:48	2210/2210	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Nov%202018%2016:40:07%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/images/premium.png	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/images/premium.png	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/wpgmza_style.css?ver=7.10.43)
16:11:53	902225/902225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jun%202016%2002:49:38%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2015/04/toronto-panorama.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2015/04/toronto-panorama.jpg	(from https://canadaconstructionlimited.ca/about/)
16:11:59	36478/36478	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Nov%202018%2016:40:19%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/js/wpgmaps.js?ver=7.10.43b	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/js/wpgmaps263e.js	(from https://canadaconstructionlimited.ca/contact/)
16:12:00	1695/1695	---M--	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2016:40:19%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/lib/remodal.css?ver=0008cb8d37357d786544de63ffad24da	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/lib/remodal7938.css	(from https://canadaconstructionlimited.ca/contact/)
16:12:02	17783/17783	---M--	200	added ('OK')	text/css	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min7938.css	(from https://canadaconstructionlimited.ca/contact/)
16:12:02	95834/95834	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Nov%202018%2016:40:19%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/js/v8/wp-google-maps.min.js?ver=7.10.43	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/js/v8/wp-google-maps.mine272.js	(from https://canadaconstructionlimited.ca/contact/)
16:12:08	27973/27973	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2010:42:06%20GMT	https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/index.html	(from https://canadaconstructionlimited.ca/)
16:12:13	42322/42322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Apr%202017%2017:37:11%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_4097-373x373.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_4097-373x373.jpg	(from https://canadaconstructionlimited.ca/)
16:12:19	2441/2441	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2010:42:16%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fcloud-gardens-conservatory%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed0690	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:23	475889/475889	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202016%2000:20:17%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2015/08/homepage.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2015/08/homepage.jpg	(from https://canadaconstructionlimited.ca/)
16:12:25	3132/3132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:58%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-9-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-9-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:25	2560/2560	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2010:42:21%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fcloud-gardens-conservatory%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embedd785	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:26	392930/392930	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:39:52%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-9.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-9.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:30	3600/3600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:58%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-4-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-4-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:39	215236/215236	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:39:01%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-5-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-5-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:40	455148/455148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:38:43%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-4.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-4.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:44	369325/369325	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:39:37%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-8.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-8.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:12:46	146589/146589	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:42:26%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/nashdene-4.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/nashdene-4.jpg	(from https://canadaconstructionlimited.ca/projects/nashdene-yard-new-prefabricated-canopy/)
16:12:59	229203/229203	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:41:01%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-3.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-3.jpg	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:13:01	365093/365093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:40:37%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-1.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-1.jpg	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:13:04	186750/186750	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:41:33%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-5-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-5-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:13:05	121616/121616	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:41:16%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-4-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-4-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:13:06	3075/3075	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2016:01:07%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-5-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/don-valley-5-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:13:10	1074/1074	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20May%202016%2020:58:37%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/constructent-shortcodes//js/jquery.counterup.min.js?ver=1.0	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/constructent-shortcodes/js/jquery.counterup.min5152.js	(from https://canadaconstructionlimited.ca/)
16:13:13	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20May%202016%2020:53:56%20GMT	https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfont.eot?v=4.3.0	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfonte0a5.eot	(from https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/font-awesome.min.css?ver=4.3.0)
16:13:18	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20May%202016%2020:53:56%20GMT	https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfont.eot?	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfontd41d.eot	(from https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/font-awesome.min.css?ver=4.3.0)
16:13:25	71508/71508	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20May%202016%2020:53:56%20GMT	https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfont.woff?v=4.3.0	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfonte0a5.woff	(from https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/font-awesome.min.css?ver=4.3.0)
16:13:30	122092/122092	---M--	200	added ('OK')	font/ttf	date:Thu,%2012%20May%202016%2020:53:56%20GMT	https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfont.ttf?v=4.3.0	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfonte0a5.ttf	(from https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/font-awesome.min.css?ver=4.3.0)
16:13:33	97758/97758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:43:44%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-1.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-1.jpg	(from https://canadaconstructionlimited.ca/projects/ttc-inglis-building/)
16:13:35	2519/2519	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2016:05:19%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-1-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-1-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ttc-inglis-building/)
16:13:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2010:43:31%20GMT	https://canadaconstructionlimited.ca/?p=2049	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/indexa9a7.html	(from https://canadaconstructionlimited.ca/projects/)
16:13:37	313962/313962	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2012%20May%202016%2020:53:56%20GMT	https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfont.svg?v=4.3.0	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/themes/ccl/css/fonts/fontawesome-webfonte0a5.svg	(from https://canadaconstructionlimited.ca/wp-content/themes/ccl/css/font-awesome.min.css?ver=4.3.0)
16:13:41	62096/62096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:43:53%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-2-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-2-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/ttc-inglis-building/)
16:13:51	2691/2691	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2010:43:47%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fnewmarket-community-health-services-department%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embede409	(from https://canadaconstructionlimited.ca/projects/newmarket-community-health-services-department/)
16:13:55	70339/70339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:43:36%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-2.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-2.jpg	(from https://canadaconstructionlimited.ca/projects/newmarket-community-health-services-department/)
16:13:56	2158/2158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2016:06:21%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-1-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-1-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/newmarket-community-health-services-department/)
16:13:57	28166/28166	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Apr%202017%2017:50:40%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_1480-002-e1491760238991-640x360.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_1480-002-e1491760238991-640x360.jpg	(from https://canadaconstructionlimited.ca/projects/)
16:14:02	2726/2726	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2000:35:13%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4017-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4017-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:03	95812/95812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2000:34:42%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4011-e1495240482510.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/05/IMG_4011-e1495240482510.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:12	206639/206639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:22:53%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-4-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-4-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:15	233759/233759	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:23:30%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:17	3020/3020	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:59%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:20	2908/2908	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:59%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-5-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-5-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:22	324068/324068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:23:25%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-8.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:14:36	2267/2267	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2010:44:33%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fservices%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed23c6	(from https://canadaconstructionlimited.ca/services/)
16:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2010:44:53%20GMT	https://canadaconstructionlimited.ca/?p=1986	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/indexebfe.html	(from https://canadaconstructionlimited.ca/about/)
16:14:56	121450/121450	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Apr%202017%2019:14:00%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2015/04/about-vintage-1024x772.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2015/04/about-vintage-1024x772.jpg	(from https://canadaconstructionlimited.ca/about/)
16:14:57	697/697	---MC-	200	added ('OK')	application/rss+xml	etag:%22b2920b3cd32f4f2908fa332fe6c21dad%22	https://canadaconstructionlimited.ca/about/feed/	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/about/feed/index.html	(from https://canadaconstructionlimited.ca/about/)
16:14:58	15294/15294	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Nov%202018%2016:40:07%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/wpgmza_style.css?ver=7.10.43)
16:15:08	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontd41d.eot	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da)
16:15:17	80652/80652	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.ttf?v=4.0.3	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontba72.ttf	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da)
16:29:51	202561/202561	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.svg?v=4.0.3	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontba72.svg	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da)
16:29:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2010:59:52%20GMT	https://canadaconstructionlimited.ca/?p=2581	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/index2973.html	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:29:55	2473/2473	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2010:59:52%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fajax-mclean-community-centre%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embedaacd.json	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:30:16	2850/2850	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
